DATAFLOW,COMMODITY_SITC,COUNTRY_ORIGIN,STATE_DEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2025-05,6994,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2025-06,6050,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2025-07,8848,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2025-08,5696,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2025-09,8099,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2025-10,8318,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2025-11,5851,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2025-12,6363,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2026-01,6332,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2026-02,7650,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2026-03,7130,AUD,3,,
ABS:MERCH_IMP(1.0.0),841,TOT,5,M,2026-04,5258,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2025-05,840,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2025-06,575,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2025-07,1259,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2025-08,611,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2025-09,1504,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2025-10,978,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2025-11,770,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2025-12,906,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2026-01,223,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2026-02,625,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2026-03,362,AUD,3,,
ABS:MERCH_IMP(1.0.0),266,TOT,3,M,2026-04,599,AUD,3,,
ABS:MERCH_IMP(1.0.0),689,TOT,4,M,2025-06,470,AUD,3,,
ABS:MERCH_IMP(1.0.0),689,TOT,4,M,2025-07,36,AUD,3,,
ABS:MERCH_IMP(1.0.0),689,TOT,4,M,2025-09,317,AUD,3,,
ABS:MERCH_IMP(1.0.0),689,TOT,4,M,2025-10,9,AUD,3,,
ABS:MERCH_IMP(1.0.0),689,TOT,4,M,2025-11,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),689,TOT,4,M,2026-02,484,AUD,3,,
ABS:MERCH_IMP(1.0.0),689,TOT,4,M,2026-04,588,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2025-05,1319,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2025-06,944,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2025-07,1350,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2025-08,1316,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2025-09,1440,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2025-10,1788,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2025-11,1087,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2025-12,1080,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2026-01,1446,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2026-02,855,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2026-03,713,AUD,3,,
ABS:MERCH_IMP(1.0.0),531,TOT,1,M,2026-04,1192,AUD,3,,
ABS:MERCH_IMP(1.0.0),593,TOT,4,M,2025-05,133,AUD,3,,
ABS:MERCH_IMP(1.0.0),593,TOT,4,M,2025-07,16,AUD,3,,
ABS:MERCH_IMP(1.0.0),593,TOT,4,M,2025-09,8,AUD,3,,
ABS:MERCH_IMP(1.0.0),593,TOT,4,M,2025-11,5,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2025-05,711,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2025-06,379,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2025-07,765,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2025-08,713,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2025-09,955,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2025-10,1345,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2025-11,701,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2025-12,1203,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2026-01,1472,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2026-02,791,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2026-03,683,AUD,3,,
ABS:MERCH_IMP(1.0.0),091,TOT,3,M,2026-04,559,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2025-05,3113,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2025-06,3106,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2025-07,2668,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2025-08,3283,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2025-09,2657,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2025-10,2306,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2025-11,2477,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2025-12,5672,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2026-01,8870,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2026-02,12075,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2026-03,8097,AUD,3,,
ABS:MERCH_IMP(1.0.0),635,TOT,4,M,2026-04,1937,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2025-05,93824,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2025-06,85758,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2025-07,93281,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2025-08,91394,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2025-09,107734,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2025-10,116089,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2025-11,107070,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2025-12,107467,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2026-01,99965,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2026-02,91916,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2026-03,82763,AUD,3,,
ABS:MERCH_IMP(1.0.0),821,TOT,3,M,2026-04,69244,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2025-05,30012,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2025-06,12076,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2025-07,39404,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2025-08,16007,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2025-09,15671,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2025-10,23094,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2025-11,6562,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2025-12,11315,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2026-01,9601,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2026-02,13266,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2026-03,7589,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,7,M,2026-04,8361,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2025-05,364,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2025-06,85,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2025-07,362,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2025-08,331,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2025-09,394,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2025-10,1236,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2025-11,621,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2025-12,466,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2026-01,156,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2026-02,131,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2026-03,120,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,7,M,2026-04,268,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2025-05,353,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2025-06,210,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2025-07,440,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2025-08,608,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2025-09,403,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2025-10,514,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2025-11,215,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2025-12,288,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2026-01,174,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2026-02,160,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2026-03,33,AUD,3,,
ABS:MERCH_IMP(1.0.0),894,TOT,7,M,2026-04,111,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2025-05,13527,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2025-06,10811,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2025-07,11847,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2025-08,11589,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2025-09,12396,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2025-10,14608,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2025-11,10504,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2025-12,13198,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2026-01,13863,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2026-02,13989,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2026-03,12548,AUD,3,,
ABS:MERCH_IMP(1.0.0),058,TOT,3,M,2026-04,10579,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2025-05,900,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2025-06,831,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2025-07,258,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2025-08,1050,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2025-09,768,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2025-10,421,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2025-11,75,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2025-12,510,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2026-01,278,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2026-02,660,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2026-03,828,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,4,M,2026-04,766,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,4,M,2025-05,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,4,M,2025-08,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,4,M,2025-09,4,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,4,M,2025-11,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,4,M,2026-01,4,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,4,M,2026-02,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2025-05,110540,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2025-06,147778,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2025-07,115994,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2025-08,91087,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2025-09,137003,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2025-10,110538,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2025-11,79488,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2025-12,125726,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2026-01,106786,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2026-02,36186,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2026-03,87965,AUD,3,,
ABS:MERCH_IMP(1.0.0),714,TOT,1,M,2026-04,45861,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2025-05,357850,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2025-06,302017,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2025-07,368607,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2025-08,313101,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2025-09,323142,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2025-10,354717,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2025-11,264077,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2025-12,326064,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2026-01,334786,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2026-02,301819,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2026-03,283157,AUD,3,,
ABS:MERCH_IMP(1.0.0),728,TOT,TOT,M,2026-04,286889,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2025-05,1460,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2025-06,392,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2025-07,430,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2025-08,705,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2025-09,177,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2025-10,791,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2025-11,731,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2025-12,306,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2026-01,138,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2026-02,506,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2026-03,401,AUD,3,,
ABS:MERCH_IMP(1.0.0),677,TOT,2,M,2026-04,74,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2025-05,6651,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2025-06,7092,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2025-07,10191,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2025-08,4880,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2025-09,7776,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2025-10,10447,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2025-11,8027,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2025-12,9079,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2026-01,7904,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2026-02,9483,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2026-03,6107,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,5,M,2026-04,6732,AUD,3,,
ABS:MERCH_IMP(1.0.0),699,TOT,8,M,2025-05,21,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2025-05,297,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2025-06,224,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2025-07,302,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2025-08,351,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2025-09,207,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2025-10,435,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2025-11,238,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2025-12,175,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2026-01,274,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2026-02,318,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2026-03,278,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,5,M,2026-04,391,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2025-05,120,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2025-06,577,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2025-07,3835,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2025-08,324,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2025-09,19936,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2025-10,4216,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2025-11,2533,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2025-12,210,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2026-01,194,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2026-02,447,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2026-03,54,AUD,3,,
ABS:MERCH_IMP(1.0.0),791,TOT,4,M,2026-04,81,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2025-05,13538,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2025-06,10393,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2025-07,13353,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2025-08,14175,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2025-09,10630,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2025-10,11052,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2025-11,10817,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2025-12,11474,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2026-01,11908,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2026-02,7920,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2026-03,13217,AUD,3,,
ABS:MERCH_IMP(1.0.0),574,TOT,9,M,2026-04,13476,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2025-05,43853,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2025-06,36159,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2025-07,39947,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2025-08,41346,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2025-09,47114,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2025-10,49663,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2025-11,49481,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2025-12,48652,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2026-01,51977,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2026-02,44047,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2026-03,42783,AUD,3,,
ABS:MERCH_IMP(1.0.0),64,TOT,3,M,2026-04,39685,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2025-05,534976,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2025-06,339307,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2025-07,447192,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2025-08,337339,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2025-09,358986,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2025-10,328537,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2025-11,256578,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2025-12,391148,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2026-01,278068,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2026-02,292834,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2026-03,254521,AUD,3,,
ABS:MERCH_IMP(1.0.0),782,TOT,3,M,2026-04,362672,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2025-05,121448,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2025-06,85344,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2025-07,114087,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2025-08,83621,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2025-09,95902,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2025-10,122513,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2025-11,100629,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2025-12,117028,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2026-01,96890,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2026-02,93555,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2026-03,119366,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,2,M,2026-04,95204,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,6,M,2025-05,16,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,6,M,2025-08,8,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,6,M,2025-10,24,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,6,M,2026-04,36,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2025-05,8979,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2025-06,12687,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2025-07,8111,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2025-08,11993,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2025-09,12407,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2025-10,17201,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2025-11,17032,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2025-12,16238,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2026-01,14299,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2026-02,13155,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2026-03,9428,AUD,3,,
ABS:MERCH_IMP(1.0.0),035,TOT,TOT,M,2026-04,12263,AUD,3,,
ABS:MERCH_IMP(1.0.0),61,TOT,8,M,2026-03,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2025-05,2246,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2025-06,1182,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2025-07,2232,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2025-08,1361,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2025-09,1571,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2025-10,2224,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2025-11,2117,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2025-12,1561,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2026-01,1739,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2026-02,1537,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2026-03,1183,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,4,M,2026-04,1554,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2025-05,121,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2025-06,71,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2025-07,336,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2025-08,92,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2025-09,47,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2025-11,417,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2025-12,49,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2026-01,644,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2026-02,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2026-03,1027,AUD,3,,
ABS:MERCH_IMP(1.0.0),098,TOT,6,M,2026-04,89,AUD,3,,
